source_store_name,retailer_name,store_branch_name,row_count,query,category_group_code,search_stage,validation_status,match_status,store_status,place_name,category_name,address_name,road_address_name,region_1depth_name,region_2depth_name,region_3depth_name,x,y,place_url
GS더프레시송파위례점,GS더프레시,송파위례점,225,GS더프레시 송파위례점,MT1,primary_category,valid,matched,open,GS더프레시 송파위례점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",서울 송파구 장지동 881,서울 송파구 위례광장로 188,서울,송파구,장지동,127.14221616347679,37.48109845762105,http://place.map.kakao.com/197434911
GS더프레시송파점,GS더프레시,송파점,225,GS더프레시 송파점,MT1,primary_category,valid,matched,open,GS더프레시 송파점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",서울 송파구 가락동 140,서울 송파구 동남로 189,서울,송파구,가락동,127.12980632163517,37.49467020104198,http://place.map.kakao.com/8009934
GS더프레시수원망포점,GS더프레시,수원망포점,225,GS더프레시 수원망포점,MT1,primary_category,valid,matched,open,GS더프레시 수원망포점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 수원시 영통구 망포동 300-6,경기 수원시 영통구 영통로173번길 19,경기,수원시,영통구,127.0540259358,37.2428806628315,http://place.map.kakao.com/17745277
GS더프레시수원매탄점,GS더프레시,수원매탄점,360,GS더프레시 수원매탄점,MT1,primary_category,valid,matched,open,GS더프레시 수원매탄점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 수원시 영통구 매탄동 1352,경기 수원시 영통구 효원로 363,경기,수원시,영통구,127.041626827344,37.264492697984,http://place.map.kakao.com/13032042
GS더프레시수원아트리움점,GS더프레시,수원아트리움점,225,GS더프레시 수원아트리움점,MT1,primary_category,valid,matched,open,GS더프레시 수원아트리움점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 수원시 장안구 정자동 600-28,경기 수원시 장안구 이목로 24-3,경기,수원시,장안구,126.98445336734478,37.30964823942519,http://place.map.kakao.com/1561476543
GS더프레시시흥은계점,GS더프레시,시흥은계점,225,GS더프레시 시흥은계점,MT1,primary_category,valid,matched,open,GS더프레시 시흥은계점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 시흥시 은행동 621,경기 시흥시 은계중앙로 115,경기,시흥시,은행동,126.80394538023285,37.43994700980373,http://place.map.kakao.com/639076118
GS더프레시신주례점,GS더프레시,신주례점,225,GS더프레시 신주례점,MT1,primary_category,valid,matched,open,GS더프레시 신주례점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",부산 사상구 주례동 10-4,부산 사상구 백양대로342번길 21,부산,사상구,주례동,129.01392389814464,35.15424767132682,http://place.map.kakao.com/8559463
GS더프레시아산탕정점,GS더프레시,아산탕정점,189,GS더프레시 아산탕정점,,manual_override,valid,matched,open,GS더프레시 아산탕정점,,충남 아산시 탕정면 탕정면로22번길 7,충남 아산시 탕정면 탕정면로22번길 7,충남,아산시,탕정면,127.060017258803,36.7982223543747,
GS더프레시안성점,GS더프레시,안성점,225,GS더프레시 안성점,MT1,primary_category,valid,matched,open,GS더프레시 안성점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 안성시 영동 410,경기 안성시 중앙로 430,경기,안성시,영동,127.27424173579493,37.00607224652221,http://place.map.kakao.com/8008613
GS더프레시안양메가트리아점,GS더프레시,안양메가트리아점,225,GS더프레시 안양메가트리아점,MT1,primary_category,valid,matched,open,GS더프레시 안양메가트리아점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 안양시 만안구 안양동 1391,경기 안양시 만안구 태평로52번길 21,경기,안양시,만안구,126.93050018527225,37.395579760877986,http://place.map.kakao.com/435657791
GS더프레시양산가촌점,GS더프레시,양산가촌점,225,GS더프레시 양산가촌점,MT1,primary_category,valid,matched,open,GS더프레시 양산가촌점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 양산시 물금읍 가촌리 1275-6,경남 양산시 물금읍 물금로 96-35,경남,양산시,물금읍,128.994703633175,35.3127264310794,http://place.map.kakao.com/1764177239
GS더프레시양산물금점,GS더프레시,양산물금점,225,GS더프레시 양산물금점,MT1,primary_category,valid,matched,open,GS더프레시 양산물금점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 양산시 물금읍 범어리 2675-2,경남 양산시 물금읍 신주로 43,경남,양산시,물금읍,129.016397382149,35.333100131774,http://place.map.kakao.com/16244699
GS더프레시양천신은점,GS더프레시,양천신은점,225,GS더프레시 양천신은점,MT1,primary_category,valid,matched,open,GS더프레시 양천신은점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",서울 양천구 신정동 1320-6,서울 양천구 신정이펜2로 12-1,서울,양천구,신정동,126.83317165777213,37.51258254480948,http://place.map.kakao.com/17816013
GS더프레시여의도점,GS더프레시,여의도점,225,GS더프레시 여의도점,MT1,primary_category,valid,matched,open,GS더프레시 여의도점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",서울 영등포구 여의도동 30-3,서울 영등포구 국제금융로7길 15,서울,영등포구,여의도동,126.932161428941,37.5231964849506,http://place.map.kakao.com/26890622
GS더프레시연수점,GS더프레시,연수점,225,GS더프레시 연수점,MT1,primary_category,valid,matched,open,GS더프레시 연수점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",인천 연수구 동춘동 925-7,인천 연수구 원인재로 88,인천,연수구,동춘동,126.677264377242,37.4065702448562,http://place.map.kakao.com/10885956
GS더프레시용인점,GS더프레시,용인점,225,GS더프레시 용인점,MT1,primary_category,valid,matched,open,GS더프레시 용인점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 용인시 처인구 김량장동 254-1,경기 용인시 처인구 금령로55번길 12,경기,용인시,처인구,127.20283573209689,37.236019105256275,http://place.map.kakao.com/27367805
GS더프레시용인포곡점,GS더프레시,용인포곡점,225,GS더프레시 용인포곡점,MT1,primary_category,valid,matched,open,GS더프레시 용인포곡점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 용인시 처인구 포곡읍 둔전리 139-10,경기 용인시 처인구 포곡읍 둔전로47번길 21,경기,용인시,처인구,127.21941793621467,37.268038713606124,http://place.map.kakao.com/8563430
GS더프레시울산구영점,GS더프레시,울산구영점,225,GS더프레시 울산구영점,MT1,primary_category,valid,matched,open,GS더프레시 울산구영점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",울산 울주군 범서읍 구영리 849-1,울산 울주군 범서읍 점촌3길 8-15,울산,울주군,범서읍,129.24067490689663,35.57460270546462,http://place.map.kakao.com/16399502
GS더프레시울산천곡점,GS더프레시,울산천곡점,225,GS더프레시 울산천곡점,MT1,primary_category,valid,matched,open,GS더프레시 울산천곡점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",울산 북구 천곡동 410-16,울산 북구 천곡남로 34,울산,북구,천곡동,129.335429591566,35.63149410238,http://place.map.kakao.com/39010096
GS더프레시울산태화점,GS더프레시,울산태화점,225,GS더프레시 울산태화점,MT1,primary_category,valid,matched,open,GS더프레시 울산태화점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",울산 중구 태화동 37-29,울산 중구 명륜로 23,울산,중구,태화동,129.3087198524591,35.55452373492297,http://place.map.kakao.com/1099873195
GS더프레시원주점,GS더프레시,원주점,225,GS더프레시 원주점,MT1,primary_category,valid,matched,open,GS더프레시 원주점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",강원특별자치도 원주시 단구동 1516-4,강원특별자치도 원주시 남원로534번길 10,강원특별자치도,원주시,단구동,127.94765291515053,37.330949598840405,http://place.map.kakao.com/10993650
GS더프레시원주혁신점,GS더프레시,원주혁신점,225,GS더프레시 원주혁신점,MT1,primary_category,valid,matched,open,GS더프레시 원주혁신점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",강원특별자치도 원주시 반곡동 1886-4,강원특별자치도 원주시 혁신로 63,강원특별자치도,원주시,반곡동,127.98127349526851,37.323243194270525,http://place.map.kakao.com/26890620
GS더프레시위례중앙점,GS더프레시,위례중앙점,225,GS더프레시 위례중앙점,MT1,primary_category,valid,matched,open,GS더프레시 위례중앙점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 성남시 수정구 창곡동 498-10,경기 성남시 수정구 위례광장로 300,경기,성남시,수정구,127.14281827528602,37.47370495376076,http://place.map.kakao.com/34782670
GS더프레시의왕오전점,GS더프레시,의왕오전점,225,GS더프레시 의왕오전점,MT1,primary_category,valid,matched,open,GS더프레시 의왕오전점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 의왕시 오전동 104-37,경기 의왕시 보식골로 9,경기,의왕시,오전동,126.969035422616,37.3589100030906,http://place.map.kakao.com/18837172
GS더프레시의왕점,GS더프레시,의왕점,225,GS더프레시 의왕점,MT1,primary_category,valid,matched,open,GS더프레시 의왕점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 의왕시 왕곡동 598,경기 의왕시 사천로 15,경기,의왕시,왕곡동,126.977523135069,37.3460524395491,http://place.map.kakao.com/8008920
GS더프레시의정부민락점,GS더프레시,의정부민락점,225,GS더프레시 의정부민락점,MT1,primary_category,valid,matched,open,GS더프레시 의정부민락점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 의정부시 민락동 691-1,경기 의정부시 용현로 155,경기,의정부시,민락동,127.09327366164445,37.740864469622345,http://place.map.kakao.com/11840143
GS더프레시인천동춘점,GS더프레시,인천동춘점,225,GS더프레시 인천동춘점,MT1,primary_category,valid,matched,open,GS더프레시 인천동춘점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",인천 연수구 동춘동 305-5,인천 연수구 봉재산로36번길 1,인천,연수구,동춘동,126.66616359524473,37.4086514046954,http://place.map.kakao.com/1600591641
GS더프레시인천부개점,GS더프레시,인천부개점,225,GS더프레시 인천부개점,MT1,primary_category,valid,matched,open,GS더프레시 인천부개점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",인천 부평구 부개동 501-8,인천 부평구 부개로 10,인천,부평구,부개동,126.73965490259731,37.49821363867895,http://place.map.kakao.com/19632143
GS더프레시인천삼산점,GS더프레시,인천삼산점,225,GS더프레시 인천삼산점,MT1,primary_category,valid,matched,open,GS더프레시 인천삼산점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",인천 부평구 삼산동 123,인천 부평구 영성중로15번길 12,인천,부평구,삼산동,126.74355902063989,37.51827398891255,http://place.map.kakao.com/14978574
GS더프레시잠실장미점,GS더프레시,잠실장미점,225,GS더프레시 잠실장미점,MT1,primary_category,valid,matched,open,GS더프레시 잠실장미점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",서울 송파구 신천동 7,서울 송파구 올림픽로35길 112,서울,송파구,신천동,127.10190441673849,37.51784257489732,http://place.map.kakao.com/11839976
GS더프레시잠실파크리오점,GS더프레시,잠실파크리오점,225,GS더프레시 잠실파크리오점,MT1,primary_category,valid,matched,open,GS더프레시 잠실파크리오점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",서울 송파구 신천동 20-6,서울 송파구 올림픽로35길 10,서울,송파구,신천동,127.11329890295374,37.52026039689188,http://place.map.kakao.com/11839977
GS더프레시장유대청점,GS더프레시,장유대청점,225,GS더프레시 장유대청점,MT1,primary_category,valid,matched,open,GS더프레시 장유대청점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 김해시 대청동 322-2,경남 김해시 계동로102번길 27,경남,김해시,대청동,128.79692232478894,35.186389395345145,http://place.map.kakao.com/19531914
GS더프레시장유점,GS더프레시,장유점,225,GS더프레시 장유점,MT1,primary_category,valid,matched,open,GS더프레시 장유점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 김해시 부곡동 1160-2,경남 김해시 능동로167번길 7,경남,김해시,부곡동,128.80877096103907,35.20355209990666,http://place.map.kakao.com/22245864
GS더프레시종로구기점,GS더프레시,종로구기점,225,GS더프레시 종로구기점,MT1,primary_category,valid,matched,open,GS더프레시 종로구기점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",서울 종로구 구기동 94,서울 종로구 진흥로 456,서울,종로구,구기동,126.95845267092453,37.606844525484284,http://place.map.kakao.com/21326963
GS더프레시종로평창점,GS더프레시,종로평창점,225,GS더프레시 종로평창점,MT1,primary_category,valid,matched,open,GS더프레시 종로평창점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",서울 종로구 평창동 158-1,서울 종로구 평창문화로 75,서울,종로구,평창동,126.968910317285,37.606766654636,http://place.map.kakao.com/17861059
GS더프레시주례점,GS더프레시,주례점,225,GS더프레시 주례점,MT1,primary_category,valid,matched,open,GS더프레시 주례점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",부산 사상구 주례동 595,부산 사상구 가야대로284번길 2,부산,사상구,주례동,129.00360814677248,35.149580366383226,http://place.map.kakao.com/8009090
GS더프레시죽곡점,GS더프레시,죽곡점,225,GS더프레시 죽곡점,MT1,primary_category,valid,matched,open,GS더프레시 죽곡점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",대구 달성군 다사읍 매곡리 1547-10,대구 달성군 다사읍 대실역북로1길 9,대구,달성군,다사읍,128.46577860189615,35.85865917693001,http://place.map.kakao.com/27468404
GS더프레시증평점,GS더프레시,증평점,225,GS더프레시 증평점,MT1,primary_category,valid,matched,open,GS더프레시 증평점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충북 증평군 증평읍 신동리 427,충북 증평군 증평읍 창신로 54,충북,증평군,증평읍,127.57888152315547,36.78064760261065,http://place.map.kakao.com/17036559
GS더프레시진주신안점,GS더프레시,진주신안점,225,GS더프레시 진주신안점,MT1,primary_category,valid,matched,open,GS더프레시 진주신안점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 진주시 신안동 581-1,경남 진주시 진양호로 302,경남,진주시,신안동,128.065593123704,35.180034674943,http://place.map.kakao.com/68132719
GS더프레시진주평거점,GS더프레시,진주평거점,225,GS더프레시 진주평거점,MT1,primary_category,valid,matched,open,GS더프레시 진주평거점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 진주시 평거동 204-1,경남 진주시 순환로 546,경남,진주시,평거동,128.06098312366717,35.172989991643554,http://place.map.kakao.com/17815816
GS더프레시진천점,GS더프레시,진천점,225,GS더프레시 진천점,MT1,primary_category,valid,matched,open,GS더프레시 진천점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충북 진천군 진천읍 교성리 206-1,충북 진천군 진천읍 남산길 78,충북,진천군,진천읍,127.44357219801104,36.85385796048753,http://place.map.kakao.com/8009262
GS더프레시진해여좌점,GS더프레시,진해여좌점,225,GS더프레시 진해여좌점,MT1,primary_category,valid,matched,open,GS더프레시 진해여좌점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 창원시 진해구 여좌동 761-46,경남 창원시 진해구 충장로 87,경남,창원시,진해구,128.6616439703653,35.1527891946841,http://place.map.kakao.com/8565085
GS더프레시진해풍호점,GS더프레시,진해풍호점,225,GS더프레시 진해풍호점,MT1,primary_category,valid,matched,open,GS더프레시 진해풍호점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 창원시 진해구 풍호동 305-17,경남 창원시 진해구 충장로657번길 35,경남,창원시,진해구,128.70627200916374,35.131067009990055,http://place.map.kakao.com/27275222
GS더프레시창원감계점,GS더프레시,창원감계점,225,GS더프레시 창원감계점,MT1,primary_category,valid,matched,open,GS더프레시 창원감계점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 창원시 의창구 북면 감계리 247-5,경남 창원시 의창구 북면 감계로110번길 57,경남,창원시,의창구,128.59322930586234,35.30152257518201,http://place.map.kakao.com/26096255
GS더프레시천안두정점,GS더프레시,천안두정점,225,GS더프레시 천안두정점,MT1,primary_category,valid,matched,open,GS더프레시 천안두정점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충남 천안시 서북구 두정동 1263,충남 천안시 서북구 두정로 203,충남,천안시,서북구,127.139844429116,36.8339851148353,http://place.map.kakao.com/11840130
GS더프레시천안쌍용점,GS더프레시,천안쌍용점,225,GS더프레시 천안쌍용점,MT1,primary_category,valid,matched,open,GS더프레시 천안쌍용점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충남 천안시 서북구 쌍용동 2131,충남 천안시 서북구 봉서산샛길 37,충남,천안시,서북구,127.119386735153,36.8070975951224,http://place.map.kakao.com/1029547079
GS더프레시천안점,GS더프레시,천안점,225,GS더프레시 천안점,MT1,primary_category,valid,matched,open,GS더프레시 천안점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충남 천안시 동남구 원성동 126-3,충남 천안시 동남구 충절로 148,충남,천안시,동남구,127.15836955033495,36.805598130894495,http://place.map.kakao.com/8009663
GS더프레시청주봉명점,GS더프레시,청주봉명점,225,GS더프레시 청주봉명점,MT1,primary_category,valid,matched,open,GS더프레시 청주봉명점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충북 청주시 흥덕구 봉명동 189-1,충북 청주시 흥덕구 1순환로 576,충북,청주시,흥덕구,127.4611039519155,36.64177753161305,http://place.map.kakao.com/8009129
GS더프레시청주용담점,GS더프레시,청주용담점,225,GS더프레시 청주용담점,MT1,primary_category,valid,matched,open,GS더프레시 청주용담점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충북 청주시 상당구 용담동 407,충북 청주시 상당구 산성로116번길 44,충북,청주시,상당구,127.50651021120714,36.63205829808052,http://place.map.kakao.com/13032033
GS더프레시청주점,GS더프레시,청주점,225,GS더프레시 청주점,MT1,primary_category,valid,matched,open,GS더프레시 청주점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충북 청주시 서원구 수곡동 904,충북 청주시 서원구 구룡산로 242,충북,청주시,서원구,127.47210603738456,36.61592968320832,http://place.map.kakao.com/12472400
GS더프레시초읍점,GS더프레시,초읍점,224,GS더프레시 초읍점,MT1,primary_category,valid,matched,open,GS더프레시 초읍점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",부산 부산진구 초읍동 275-4,부산 부산진구 새싹로 244,부산,부산진구,초읍동,129.048429269569,35.1779057685769,http://place.map.kakao.com/10890607
GS더프레시충주연수점,GS더프레시,충주연수점,225,GS더프레시 충주연수점,MT1,primary_category,valid,matched,open,GS더프레시 충주연수점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충북 충주시 연수동 591-1,충북 충주시 금곡로 61,충북,충주시,연수동,127.93794714657032,36.99047104452013,http://place.map.kakao.com/8009667
GS더프레시충주용산점,GS더프레시,충주용산점,225,GS더프레시 충주용산점,MT1,primary_category,valid,matched,open,GS더프레시 충주용산점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",충북 충주시 용산동 1639,충북 충주시 남산로 72,충북,충주시,용산동,127.94004834816822,36.961220684313396,http://place.map.kakao.com/8627674
GS더프레시토월점,GS더프레시,토월점,225,GS더프레시 토월점,MT1,primary_category,valid,matched,open,GS더프레시 토월점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경남 창원시 성산구 상남동 45-1,경남 창원시 성산구 동산로 124,경남,창원시,성산구,128.691602530161,35.2195773498283,http://place.map.kakao.com/8009446
GS더프레시파주청암점,GS더프레시,파주청암점,225,GS더프레시 파주청암점,MT1,primary_category,valid,matched,open,GS더프레시 파주청암점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 파주시 목동동 904,경기 파주시 교하로 20,경기,파주시,목동동,126.73352869545931,37.73253831877007,http://place.map.kakao.com/298661219
GS더프레시판교운중점,GS더프레시,판교운중점,231,GS더프레시 판교운중점,MT1,primary_category,valid,matched,open,GS더프레시 판교운중점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 성남시 분당구 운중동 960,경기 성남시 분당구 운중로 117,경기,성남시,분당구,127.07639300411945,37.392032689432455,http://place.map.kakao.com/2054001706
GS더프레시포천점,GS더프레시,포천점,225,GS더프레시 포천점,MT1,primary_category,valid,matched,open,GS더프레시 포천점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 포천시 신읍동 202-1,경기 포천시 중앙로 165,경기,포천시,신읍동,127.2058133142269,37.90048634397542,http://place.map.kakao.com/21534535
GS더프레시하남미사점,GS더프레시,하남미사점,225,GS더프레시 하남미사점,MT1,primary_category,valid,matched,open,GS더프레시 하남미사점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 하남시 선동 427,경기 하남시 미사강변북로 65-1,경기,하남시,선동,127.18487789288992,37.57386500309863,http://place.map.kakao.com/548951075
GS더프레시하남점,GS더프레시,하남점,225,GS더프레시 하남점,MT1,primary_category,valid,matched,open,GS더프레시 하남점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 하남시 신장동 427-380,경기 하남시 신장1로9번길 74,경기,하남시,신장동,127.20604570754455,37.539054213174325,http://place.map.kakao.com/8009970
GS더프레시하안8점,GS더프레시,하안8점,225,GS더프레시 하안8점,MT1,primary_category,valid,matched,open,GS더프레시 하안8점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 광명시 하안동 260-2,경기 광명시 금당로 36,경기,광명시,하안동,126.88246577426763,37.45898506444727,http://place.map.kakao.com/17815793
GS더프레시학익점,GS더프레시,학익점,225,GS더프레시 학익점,MT1,primary_category,valid,matched,open,GS더프레시 학익점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",인천 미추홀구 학익동 256-19,인천 미추홀구 소성로 146,인천,미추홀구,학익동,126.66422890306254,37.4422604848799,http://place.map.kakao.com/8008858
GS더프레시해운대마린점,GS더프레시,해운대마린점,225,GS더프레시 해운대마린점,MT1,primary_category,valid,matched,open,GS더프레시 해운대마린점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",부산 해운대구 우동 1407,부산 해운대구 마린시티2로 33,부산,해운대구,우동,129.14386385767614,35.15630758612848,http://place.map.kakao.com/1727063680
GS더프레시행신점,GS더프레시,행신점,216,GS더프레시 행신점,MT1,primary_category,valid,matched,open,GS더프레시 행신점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",경기 고양시 덕양구 행신동 783,경기 고양시 덕양구 충경로 87,경기,고양시,덕양구,126.83934103226453,37.61568208949095,http://place.map.kakao.com/8565772
GS더프레시홍천점,GS더프레시,홍천점,225,GS더프레시 홍천점,MT1,primary_category,valid,matched,open,GS더프레시 홍천점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",강원특별자치도 홍천군 홍천읍 신장대리 62-1,강원특별자치도 홍천군 홍천읍 홍천로 344,강원특별자치도,홍천군,홍천읍,127.883626283341,37.6883039490069,http://place.map.kakao.com/8010143
GS더프레시화명점,GS더프레시,화명점,225,GS더프레시 화명점,MT1,primary_category,valid,matched,open,GS더프레시 화명점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > GS더프레시",부산 북구 화명동 194-2,부산 북구 대천천길 15,부산,북구,화명동,129.01490250764226,35.24063244017472,http://place.map.kakao.com/8561792
롯데슈퍼G고양삼송점,롯데슈퍼,G고양삼송점,502,롯데슈퍼프레시 고양삼송점,,manual_override,valid,matched,open,롯데슈퍼프레시 고양삼송점,,경기 고양시 덕양구 신원동 623,경기 고양시 덕양구 신원로 40-16,경기,고양시,덕양구,126.88970181887879,37.66473723119918,http://place.map.kakao.com/25638687
롯데슈퍼G대림점,롯데슈퍼,G대림점,502,롯데슈퍼프레시 대림점,,manual_override,valid,matched,open,롯데슈퍼프레시 대림점,,서울 영등포구 대림동 784,서울 영등포구 대림로 251,서울,영등포구,대림동,126.89600994958876,37.50299851578311,http://place.map.kakao.com/20239049
롯데슈퍼G마포점,롯데슈퍼,G마포점,502,롯데프레시&델리 마포점,,manual_override,valid,matched,open,롯데프레시&델리 마포점,,서울 마포구 구수동 60,서울 마포구 토정로 193,서울,마포구,구수동,126.932566420746,37.5458082301122,http://place.map.kakao.com/20239040
롯데슈퍼G목동점,롯데슈퍼,G목동점,502,롯데슈퍼프레시 목동점2,,manual_override,valid,matched,open,롯데슈퍼프레시 목동점2,,서울 양천구 목동서로 100,서울 양천구 목동서로 100,서울,양천구,목동,126.874169046113,37.5342244045517,
롯데슈퍼G방배점,롯데슈퍼,G방배점,500,롯데슈퍼프레시 방배점2,,manual_override,valid,matched,open,롯데슈퍼프레시 방배점2,,서울 서초구 방배로33길 29,서울 서초구 방배로33길 29,서울,서초구,방배동,126.989270518102,37.4912422359315,
롯데슈퍼G보라점,롯데슈퍼,G보라점,500,롯데슈퍼프레시 보라점,,manual_override,valid,matched,open,롯데슈퍼프레시 보라점,,경기 용인시 기흥구 보라동 166,경기 용인시 기흥구 사은로126번길 29,경기,용인시,기흥구,127.12068390536103,37.254285561921115,http://place.map.kakao.com/20239039
롯데슈퍼G복대2점,롯데슈퍼,G복대2점,502,롯데슈퍼프레시 G복대2점,,manual_override,valid,matched,open,롯데슈퍼프레시 G복대2점,,충북 청주시 흥덕구 죽천로 67,충북 청주시 흥덕구 죽천로 67,충북,청주시,흥덕구,127.43037586066,36.6386208647562,
롯데슈퍼G복대점,롯데슈퍼,G복대점,502,롯데프레시&델리 복대점,,manual_override,valid,matched,open,롯데프레시&델리 복대점,,충북 청주시 흥덕구 복대동 491,충북 청주시 흥덕구 진재로 90,충북,청주시,흥덕구,127.43050589299665,36.639101237848486,http://place.map.kakao.com/20239055
롯데슈퍼G부곡점,롯데슈퍼,G부곡점,496,롯데슈퍼프레시 부곡점,,manual_override,valid,matched,open,롯데슈퍼프레시 부곡점,,경기 의왕시 삼동 170-3,경기 의왕시 부곡시장4길 7,경기,의왕시,삼동,126.95242633661007,37.31820312997872,http://place.map.kakao.com/20239029
롯데슈퍼G소사점,롯데슈퍼,G소사점,502,롯데슈퍼프레시 소사점,,manual_override,valid,matched,open,롯데슈퍼프레시 소사점,,경기 부천시 소사구 소사본동 197-1,경기 부천시 소사구 은성로 82,경기,부천시,소사구,126.79964620259184,37.47494859012037,http://place.map.kakao.com/21344273
롯데슈퍼G속초점,롯데슈퍼,G속초점,500,롯데프레시&델리 속초점,,manual_override,valid,matched,open,롯데프레시&델리 속초점,,강원특별자치도 속초시 조양동 1498-2,강원특별자치도 속초시 조양상가길 25,강원특별자치도,속초시,조양동,128.58021405308673,38.19000299820293,http://place.map.kakao.com/20239046
롯데슈퍼G속초조양점,롯데슈퍼,G속초조양점,500,롯데슈퍼프레시 속초조양점,,manual_override,valid,matched,open,롯데슈퍼프레시 속초조양점,,강원특별자치도 속초시 조양동 1211,강원특별자치도 속초시 온정로1길 7,강원특별자치도,속초시,조양동,128.59190384535307,38.18537970041501,http://place.map.kakao.com/27363918
롯데슈퍼G수지점,롯데슈퍼,G수지점,503,롯데슈퍼프레시 수지점2,,manual_override,valid,matched,open,롯데슈퍼프레시 수지점2,,경기 용인시 수지구 진산로 24,경기 용인시 수지구 진산로 24,경기,용인시,수지구,127.092812659806,37.3141409247626,
