product_key,fis_item,cmdt_id,cmdt_se_cd,unit,인도월,거래일자,종가(US￠/bu),전일대비,등락률(%),환산가($/ton)
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-31,639.25,하락 24.25,하락 3.65%,234.88
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-30,663.5,상승 2.75,상승 0.42%,243.79
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-29,660.75,하락 1.75,하락 0.26%,242.78
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-28,662.5,상승 2.5,상승 0.38%,243.43
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-27,660.0,하락 18.0,하락 2.65%,242.51
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-24,678.0,하락 18.25,하락 2.62%,249.12
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-23,696.25,하락 9.5,하락 1.35%,255.83
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-22,705.75,상승 27.75,상승 4.09%,259.32
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-21,678.0,상승 4.0,상승 0.59%,249.12
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-20,674.0,하락 8.75,하락 1.28%,247.65
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-17,682.75,상승 8.0,상승 1.19%,250.87
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-16,674.75,하락 2.75,하락 0.41%,247.93
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-15,677.5,상승 32.5,상승 5.04%,248.94
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.09,2026-07-14,631.25,상승 4.25,상승 0.68%,231.94
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-07-13,627.0,하락 5.0,하락 0.79%,230.38
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-07-10,632.0,상승 20.75,상승 3.39%,232.22
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-07-09,611.25,상승 11.75,상승 1.96%,224.6
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-07-08,599.5,하락 9.75,하락 1.6%,220.28
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-07-07,609.25,상승 3.25,상승 0.54%,223.86
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-07-06,606.0,상승 15.5,상승 2.62%,222.67
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-07-02,590.5,하락 1.5,하락 0.25%,216.97
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-07-01,592.0,상승 11.25,상승 1.94%,217.52
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-30,580.75,상승 11.25,상승 1.98%,213.39
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-29,569.5,하락 8.75,하락 1.51%,209.26
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-26,578.25,하락 12.75,하락 2.16%,212.47
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-25,591.0,상승 5.25,상승 0.9%,217.16
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-24,585.75,하락 1.0,하락 0.17%,215.23
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-23,586.75,하락 10.75,하락 1.8%,215.59
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-22,597.5,하락 8.25,하락 1.36%,219.54
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-18,605.75,하락 7.0,하락 1.14%,222.57
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-17,612.75,상승 16.75,상승 2.81%,225.15
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-16,596.0,상승 6.25,상승 1.06%,218.99
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-15,589.75,상승 5.25,상승 0.9%,216.7
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-12,584.5,하락 2.25,하락 0.38%,214.77
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-11,586.75,하락 0.75,하락 0.13%,215.59
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-10,587.5,상승 2.25,상승 0.38%,215.87
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-09,585.25,상승 2.0,상승 0.34%,215.04
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-08,583.25,상승 3.25,상승 0.56%,214.31
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-05,580.0,하락 1.75,하락 0.3%,213.11
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-04,581.75,하락 5.5,하락 0.94%,213.76
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-03,587.25,하락 15.75,하락 2.61%,215.78
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-02,603.0,하락 5.75,하락 0.94%,221.56
wheat_srw,소맥(SRW),0601000002001103,CORN,US¢/bu,2026.07,2026-06-01,608.75,하락 1.75,하락 0.29%,223.68
