item_category_code,item_code,kind_code,rank_code,observed_date,price_scope_type,scope_name,price,unit_price
500,9903,21,71,2025-05-01,NORMAL_YEAR,평년,3520,352.00
500,9903,21,71,2025-05-02,NORMAL_YEAR,평년,3537,353.70
500,9903,21,71,2025-05-03,NORMAL_YEAR,평년,3614,361.40
500,9903,21,71,2025-05-04,NORMAL_YEAR,평년,3618,361.80
500,9903,21,71,2025-05-05,NORMAL_YEAR,평년,3615,361.50
500,9903,21,71,2025-05-06,NORMAL_YEAR,평년,3597,359.70
500,9903,21,71,2025-05-07,NORMAL_YEAR,평년,3561,356.10
500,9903,21,71,2025-05-08,NORMAL_YEAR,평년,3568,356.80
500,9903,21,71,2025-05-09,NORMAL_YEAR,평년,3577,357.70
500,9903,21,71,2025-05-10,NORMAL_YEAR,평년,3593,359.30
500,9903,21,71,2025-05-11,NORMAL_YEAR,평년,3599,359.90
500,9903,21,71,2025-05-12,NORMAL_YEAR,평년,3506,350.60
500,9903,21,71,2025-05-13,NORMAL_YEAR,평년,3512,351.20
500,9903,21,71,2025-05-14,NORMAL_YEAR,평년,3514,351.40
500,9903,21,71,2025-05-15,NORMAL_YEAR,평년,3511,351.10
500,9903,21,71,2025-05-16,NORMAL_YEAR,평년,3497,349.70
500,9903,21,71,2025-05-17,NORMAL_YEAR,평년,3535,353.50
500,9903,21,71,2025-05-18,NORMAL_YEAR,평년,3531,353.10
500,9903,21,71,2025-05-19,NORMAL_YEAR,평년,3553,355.30
500,9903,21,71,2025-05-20,NORMAL_YEAR,평년,3581,358.10
500,9903,21,71,2025-05-21,NORMAL_YEAR,평년,3589,358.90
500,9903,21,71,2025-05-22,NORMAL_YEAR,평년,3583,358.30
500,9903,21,71,2025-05-23,NORMAL_YEAR,평년,3589,358.90
500,9903,21,71,2025-05-24,NORMAL_YEAR,평년,3602,360.20
500,9903,21,71,2025-05-25,NORMAL_YEAR,평년,3625,362.50
500,9903,21,71,2025-05-26,NORMAL_YEAR,평년,3609,360.90
500,9903,21,71,2025-05-27,NORMAL_YEAR,평년,3610,361.00
500,9903,21,71,2025-05-28,NORMAL_YEAR,평년,3610,361.00
500,9903,21,71,2025-05-29,NORMAL_YEAR,평년,3609,360.90
500,9903,21,71,2025-05-30,NORMAL_YEAR,평년,3612,361.20
500,9903,21,71,2025-05-31,NORMAL_YEAR,평년,3623,362.30
500,9903,21,71,2025-06-01,NORMAL_YEAR,평년,3627,362.70
500,9903,21,71,2025-06-02,NORMAL_YEAR,평년,3624,362.40
500,9903,21,71,2025-06-03,NORMAL_YEAR,평년,3644,364.40
500,9903,21,71,2025-06-04,NORMAL_YEAR,평년,3639,363.90
500,9903,21,71,2025-06-05,NORMAL_YEAR,평년,3634,363.40
500,9903,21,71,2025-06-06,NORMAL_YEAR,평년,3624,362.40
500,9903,21,71,2025-06-07,NORMAL_YEAR,평년,3602,360.20
500,9903,21,71,2025-06-08,NORMAL_YEAR,평년,3594,359.40
500,9903,21,71,2025-06-09,NORMAL_YEAR,평년,3575,357.50
500,9903,21,71,2025-06-10,NORMAL_YEAR,평년,3551,355.10
500,9903,21,71,2025-06-11,NORMAL_YEAR,평년,3550,355.00
500,9903,21,71,2025-06-12,NORMAL_YEAR,평년,3548,354.80
500,9903,21,71,2025-06-13,NORMAL_YEAR,평년,3549,354.90
500,9903,21,71,2025-06-14,NORMAL_YEAR,평년,3574,357.40
500,9903,21,71,2025-06-15,NORMAL_YEAR,평년,3583,358.30
500,9903,21,71,2025-06-16,NORMAL_YEAR,평년,3588,358.80
500,9903,21,71,2025-06-17,NORMAL_YEAR,평년,3593,359.30
500,9903,21,71,2025-06-18,NORMAL_YEAR,평년,3588,358.80
500,9903,21,71,2025-06-19,NORMAL_YEAR,평년,3591,359.10
500,9903,21,71,2025-06-20,NORMAL_YEAR,평년,3578,357.80
500,9903,21,71,2025-06-21,NORMAL_YEAR,평년,3589,358.90
500,9903,21,71,2025-06-22,NORMAL_YEAR,평년,3583,358.30
500,9903,21,71,2025-06-23,NORMAL_YEAR,평년,3571,357.10
500,9903,21,71,2025-06-24,NORMAL_YEAR,평년,3555,355.50
500,9903,21,71,2025-06-25,NORMAL_YEAR,평년,3544,354.40
500,9903,21,71,2025-06-26,NORMAL_YEAR,평년,3536,353.60
500,9903,21,71,2025-06-27,NORMAL_YEAR,평년,3528,352.80
500,9903,21,71,2025-06-28,NORMAL_YEAR,평년,3535,353.50
500,9903,21,71,2025-06-29,NORMAL_YEAR,평년,3541,354.10
500,9903,21,71,2025-06-30,NORMAL_YEAR,평년,3547,354.70
500,9903,21,71,2025-07-01,NORMAL_YEAR,평년,3526,352.60
500,9903,21,71,2025-07-02,NORMAL_YEAR,평년,3533,353.30
500,9903,21,71,2025-07-03,NORMAL_YEAR,평년,3539,353.90
500,9903,21,71,2025-07-04,NORMAL_YEAR,평년,3631,363.10
500,9903,21,71,2025-07-05,NORMAL_YEAR,평년,3687,368.70
500,9903,21,71,2025-07-06,NORMAL_YEAR,평년,3689,368.90
500,9903,21,71,2025-07-07,NORMAL_YEAR,평년,3699,369.90
500,9903,21,71,2025-07-08,NORMAL_YEAR,평년,3700,370.00
500,9903,21,71,2025-07-09,NORMAL_YEAR,평년,3697,369.70
500,9903,21,71,2025-07-10,NORMAL_YEAR,평년,3695,369.50
500,9903,21,71,2025-07-11,NORMAL_YEAR,평년,3589,358.90
500,9903,21,71,2025-07-12,NORMAL_YEAR,평년,3606,360.60
500,9903,21,71,2025-07-13,NORMAL_YEAR,평년,3601,360.10
500,9903,21,71,2025-07-14,NORMAL_YEAR,평년,3588,358.80
500,9903,21,71,2025-07-15,NORMAL_YEAR,평년,3538,353.80
500,9903,21,71,2025-07-16,NORMAL_YEAR,평년,3551,355.10
500,9903,21,71,2025-07-17,NORMAL_YEAR,평년,3547,354.70
500,9903,21,71,2025-07-18,NORMAL_YEAR,평년,3554,355.40
500,9903,21,71,2025-07-19,NORMAL_YEAR,평년,3542,354.20
500,9903,21,71,2025-07-20,NORMAL_YEAR,평년,3515,351.50
500,9903,21,71,2025-07-21,NORMAL_YEAR,평년,3506,350.60
500,9903,21,71,2025-07-22,NORMAL_YEAR,평년,3518,351.80
500,9903,21,71,2025-07-23,NORMAL_YEAR,평년,3519,351.90
500,9903,21,71,2025-07-24,NORMAL_YEAR,평년,3530,353.00
500,9903,21,71,2025-07-25,NORMAL_YEAR,평년,3523,352.30
500,9903,21,71,2025-07-26,NORMAL_YEAR,평년,3529,352.90
500,9903,21,71,2025-07-27,NORMAL_YEAR,평년,3540,354.00
500,9903,21,71,2025-07-28,NORMAL_YEAR,평년,3546,354.60
500,9903,21,71,2025-07-29,NORMAL_YEAR,평년,3531,353.10
500,9903,21,71,2025-07-30,NORMAL_YEAR,평년,3516,351.60
500,9903,21,71,2025-07-31,AVERAGE,평균,3708,370.80
500,9903,21,71,2025-07-31,NATIONAL,전국,3708,370.80
500,9903,21,71,2025-07-31,NORMAL_YEAR,평년,3520,352.00
500,9903,21,71,2025-08-01,AVERAGE,평균,3718,371.80
500,9903,21,71,2025-08-01,NATIONAL,전국,3718,371.80
500,9903,21,71,2025-08-01,NORMAL_YEAR,평년,3465,346.50
500,9903,21,71,2025-08-02,AVERAGE,평균,3640,364.00
500,9903,21,71,2025-08-02,NATIONAL,전국,3640,364.00
500,9903,21,71,2025-08-02,NORMAL_YEAR,평년,3467,346.70
500,9903,21,71,2025-08-03,AVERAGE,평균,3951,395.10
500,9903,21,71,2025-08-03,NATIONAL,전국,3951,395.10
500,9903,21,71,2025-08-03,NORMAL_YEAR,평년,3447,344.70
500,9903,21,71,2025-08-04,AVERAGE,평균,3939,393.90
500,9903,21,71,2025-08-04,NATIONAL,전국,3939,393.90
500,9903,21,71,2025-08-04,NORMAL_YEAR,평년,3450,345.00
500,9903,21,71,2025-08-05,AVERAGE,평균,3939,393.90
500,9903,21,71,2025-08-05,NATIONAL,전국,3939,393.90
500,9903,21,71,2025-08-05,NORMAL_YEAR,평년,3431,343.10
500,9903,21,71,2025-08-06,AVERAGE,평균,3942,394.20
500,9903,21,71,2025-08-06,NATIONAL,전국,3942,394.20
500,9903,21,71,2025-08-06,NORMAL_YEAR,평년,3437,343.70
500,9903,21,71,2025-08-07,AVERAGE,평균,3965,396.50
500,9903,21,71,2025-08-07,NATIONAL,전국,3965,396.50
500,9903,21,71,2025-08-07,NORMAL_YEAR,평년,3447,344.70
500,9903,21,71,2025-08-08,AVERAGE,평균,4021,402.10
500,9903,21,71,2025-08-08,NATIONAL,전국,4021,402.10
500,9903,21,71,2025-08-08,NORMAL_YEAR,평년,3450,345.00
500,9903,21,71,2025-08-09,AVERAGE,평균,4040,404.00
500,9903,21,71,2025-08-09,NATIONAL,전국,4040,404.00
500,9903,21,71,2025-08-09,NORMAL_YEAR,평년,3471,347.10
500,9903,21,71,2025-08-10,AVERAGE,평균,4047,404.70
500,9903,21,71,2025-08-10,NATIONAL,전국,4047,404.70
500,9903,21,71,2025-08-10,NORMAL_YEAR,평년,3461,346.10
500,9903,21,71,2025-08-11,AVERAGE,평균,4063,406.30
500,9903,21,71,2025-08-11,NATIONAL,전국,4063,406.30
500,9903,21,71,2025-08-11,NORMAL_YEAR,평년,3468,346.80
500,9903,21,71,2025-08-12,AVERAGE,평균,4055,405.50
500,9903,21,71,2025-08-12,NATIONAL,전국,4055,405.50
500,9903,21,71,2025-08-12,NORMAL_YEAR,평년,3479,347.90
500,9903,21,71,2025-08-13,AVERAGE,평균,4060,406.00
500,9903,21,71,2025-08-13,NATIONAL,전국,4060,406.00
500,9903,21,71,2025-08-13,NORMAL_YEAR,평년,3480,348.00
500,9903,21,71,2025-08-14,AVERAGE,평균,4040,404.00
500,9903,21,71,2025-08-14,NATIONAL,전국,4040,404.00
500,9903,21,71,2025-08-14,NORMAL_YEAR,평년,3480,348.00
500,9903,21,71,2025-08-15,AVERAGE,평균,3880,388.00
500,9903,21,71,2025-08-15,NATIONAL,전국,3880,388.00
500,9903,21,71,2025-08-15,NORMAL_YEAR,평년,3471,347.10
500,9903,21,71,2025-08-16,AVERAGE,평균,3858,385.80
500,9903,21,71,2025-08-16,NATIONAL,전국,3858,385.80
500,9903,21,71,2025-08-16,NORMAL_YEAR,평년,3470,347.00
500,9903,21,71,2025-08-17,AVERAGE,평균,3869,386.90
500,9903,21,71,2025-08-17,NATIONAL,전국,3869,386.90
500,9903,21,71,2025-08-17,NORMAL_YEAR,평년,3465,346.50
500,9903,21,71,2025-08-18,AVERAGE,평균,3805,380.50
500,9903,21,71,2025-08-18,NATIONAL,전국,3805,380.50
500,9903,21,71,2025-08-18,NORMAL_YEAR,평년,3472,347.20
500,9903,21,71,2025-08-19,AVERAGE,평균,3805,380.50
500,9903,21,71,2025-08-19,NATIONAL,전국,3805,380.50
500,9903,21,71,2025-08-19,NORMAL_YEAR,평년,3468,346.80
500,9903,21,71,2025-08-20,AVERAGE,평균,3805,380.50
500,9903,21,71,2025-08-20,NATIONAL,전국,3805,380.50
500,9903,21,71,2025-08-20,NORMAL_YEAR,평년,3470,347.00
500,9903,21,71,2025-08-21,AVERAGE,평균,3790,379.00
500,9903,21,71,2025-08-21,NATIONAL,전국,3790,379.00
500,9903,21,71,2025-08-21,NORMAL_YEAR,평년,3471,347.10
500,9903,21,71,2025-08-22,AVERAGE,평균,3910,391.00
500,9903,21,71,2025-08-22,NATIONAL,전국,3910,391.00
500,9903,21,71,2025-08-22,NORMAL_YEAR,평년,3468,346.80
500,9903,21,71,2025-08-23,AVERAGE,평균,3890,389.00
500,9903,21,71,2025-08-23,NATIONAL,전국,3890,389.00
500,9903,21,71,2025-08-23,NORMAL_YEAR,평년,3449,344.90
500,9903,21,71,2025-08-24,AVERAGE,평균,3932,393.20
500,9903,21,71,2025-08-24,NATIONAL,전국,3932,393.20
500,9903,21,71,2025-08-24,NORMAL_YEAR,평년,3485,348.50
500,9903,21,71,2025-08-25,AVERAGE,평균,3932,393.20
500,9903,21,71,2025-08-25,NATIONAL,전국,3932,393.20
500,9903,21,71,2025-08-25,NORMAL_YEAR,평년,3526,352.60
500,9903,21,71,2025-08-26,AVERAGE,평균,3913,391.30
500,9903,21,71,2025-08-26,NATIONAL,전국,3913,391.30
500,9903,21,71,2025-08-26,NORMAL_YEAR,평년,3521,352.10
500,9903,21,71,2025-08-27,AVERAGE,평균,3911,391.10
500,9903,21,71,2025-08-27,NATIONAL,전국,3911,391.10
500,9903,21,71,2025-08-27,NORMAL_YEAR,평년,3526,352.60
500,9903,21,71,2025-08-28,AVERAGE,평균,3942,394.20
500,9903,21,71,2025-08-28,NATIONAL,전국,3942,394.20
500,9903,21,71,2025-08-28,NORMAL_YEAR,평년,3532,353.20
500,9903,21,71,2025-08-29,AVERAGE,평균,3865,386.50
500,9903,21,71,2025-08-29,NATIONAL,전국,3865,386.50
500,9903,21,71,2025-08-29,NORMAL_YEAR,평년,3538,353.80
500,9903,21,71,2025-08-30,AVERAGE,평균,3865,386.50
500,9903,21,71,2025-08-30,NATIONAL,전국,3865,386.50
500,9903,21,71,2025-08-30,NORMAL_YEAR,평년,3517,351.70
500,9903,21,71,2025-08-31,AVERAGE,평균,3870,387.00
500,9903,21,71,2025-08-31,NATIONAL,전국,3870,387.00
500,9903,21,71,2025-08-31,NORMAL_YEAR,평년,3506,350.60
500,9903,21,71,2025-09-01,AVERAGE,평균,3859,385.90
500,9903,21,71,2025-09-01,NATIONAL,전국,3859,385.90
500,9903,21,71,2025-09-01,NORMAL_YEAR,평년,3527,352.70
500,9903,21,71,2025-09-02,AVERAGE,평균,3859,385.90
500,9903,21,71,2025-09-02,NATIONAL,전국,3859,385.90
500,9903,21,71,2025-09-02,NORMAL_YEAR,평년,3499,349.90
500,9903,21,71,2025-09-03,AVERAGE,평균,3832,383.20
500,9903,21,71,2025-09-03,NATIONAL,전국,3832,383.20
500,9903,21,71,2025-09-03,NORMAL_YEAR,평년,3478,347.80
500,9903,21,71,2025-09-04,AVERAGE,평균,3835,383.50
500,9903,21,71,2025-09-04,NATIONAL,전국,3835,383.50
500,9903,21,71,2025-09-04,NORMAL_YEAR,평년,3478,347.80
500,9903,21,71,2025-09-05,AVERAGE,평균,3866,386.60
500,9903,21,71,2025-09-05,NATIONAL,전국,3866,386.60
500,9903,21,71,2025-09-05,NORMAL_YEAR,평년,3513,351.30
500,9903,21,71,2025-09-06,AVERAGE,평균,3873,387.30
500,9903,21,71,2025-09-06,NATIONAL,전국,3873,387.30
500,9903,21,71,2025-09-06,NORMAL_YEAR,평년,3508,350.80
500,9903,21,71,2025-09-07,AVERAGE,평균,3917,391.70
500,9903,21,71,2025-09-07,NATIONAL,전국,3917,391.70
500,9903,21,71,2025-09-07,NORMAL_YEAR,평년,3510,351.00
500,9903,21,71,2025-09-08,AVERAGE,평균,3941,394.10
500,9903,21,71,2025-09-08,NATIONAL,전국,3941,394.10
500,9903,21,71,2025-09-08,NORMAL_YEAR,평년,3487,348.70
500,9903,21,71,2025-09-09,AVERAGE,평균,3941,394.10
500,9903,21,71,2025-09-09,NATIONAL,전국,3941,394.10
500,9903,21,71,2025-09-09,NORMAL_YEAR,평년,3509,350.90
500,9903,21,71,2025-09-10,AVERAGE,평균,3914,391.40
500,9903,21,71,2025-09-10,NATIONAL,전국,3914,391.40
500,9903,21,71,2025-09-10,NORMAL_YEAR,평년,3487,348.70
500,9903,21,71,2025-09-11,AVERAGE,평균,3905,390.50
500,9903,21,71,2025-09-11,NATIONAL,전국,3905,390.50
500,9903,21,71,2025-09-11,NORMAL_YEAR,평년,3501,350.10
500,9903,21,71,2025-09-12,AVERAGE,평균,3850,385.00
500,9903,21,71,2025-09-12,NATIONAL,전국,3850,385.00
500,9903,21,71,2025-09-12,NORMAL_YEAR,평년,3525,352.50
500,9903,21,71,2025-09-13,AVERAGE,평균,3840,384.00
500,9903,21,71,2025-09-13,NATIONAL,전국,3840,384.00
500,9903,21,71,2025-09-13,NORMAL_YEAR,평년,3520,352.00
500,9903,21,71,2025-09-14,AVERAGE,평균,3842,384.20
500,9903,21,71,2025-09-14,NATIONAL,전국,3842,384.20
500,9903,21,71,2025-09-14,NORMAL_YEAR,평년,3499,349.90
500,9903,21,71,2025-09-15,AVERAGE,평균,3850,385.00
500,9903,21,71,2025-09-15,NATIONAL,전국,3850,385.00
500,9903,21,71,2025-09-15,NORMAL_YEAR,평년,3496,349.60
500,9903,21,71,2025-09-16,AVERAGE,평균,3836,383.60
500,9903,21,71,2025-09-16,NATIONAL,전국,3836,383.60
500,9903,21,71,2025-09-16,NORMAL_YEAR,평년,3508,350.80
500,9903,21,71,2025-09-17,AVERAGE,평균,3836,383.60
500,9903,21,71,2025-09-17,NATIONAL,전국,3836,383.60
500,9903,21,71,2025-09-17,NORMAL_YEAR,평년,3506,350.60
500,9903,21,71,2025-09-18,AVERAGE,평균,3807,380.70
500,9903,21,71,2025-09-18,NATIONAL,전국,3807,380.70
500,9903,21,71,2025-09-18,NORMAL_YEAR,평년,3500,350.00
500,9903,21,71,2025-09-19,AVERAGE,평균,3899,389.90
500,9903,21,71,2025-09-19,NATIONAL,전국,3899,389.90
500,9903,21,71,2025-09-19,NORMAL_YEAR,평년,3499,349.90
500,9903,21,71,2025-09-20,AVERAGE,평균,3899,389.90
500,9903,21,71,2025-09-20,NATIONAL,전국,3899,389.90
500,9903,21,71,2025-09-20,NORMAL_YEAR,평년,3522,352.20
500,9903,21,71,2025-09-21,AVERAGE,평균,3899,389.90
500,9903,21,71,2025-09-21,NATIONAL,전국,3899,389.90
500,9903,21,71,2025-09-21,NORMAL_YEAR,평년,3528,352.80
500,9903,21,71,2025-09-22,AVERAGE,평균,3874,387.40
500,9903,21,71,2025-09-22,NATIONAL,전국,3874,387.40
500,9903,21,71,2025-09-22,NORMAL_YEAR,평년,3538,353.80
500,9903,21,71,2025-09-23,AVERAGE,평균,3880,388.00
500,9903,21,71,2025-09-23,NATIONAL,전국,3880,388.00
500,9903,21,71,2025-09-23,NORMAL_YEAR,평년,3447,344.70
500,9903,21,71,2025-09-24,AVERAGE,평균,3880,388.00
500,9903,21,71,2025-09-24,NATIONAL,전국,3880,388.00
500,9903,21,71,2025-09-24,NORMAL_YEAR,평년,3434,343.40
500,9903,21,71,2025-09-25,AVERAGE,평균,3902,390.20
500,9903,21,71,2025-09-25,NATIONAL,전국,3902,390.20
500,9903,21,71,2025-09-25,NORMAL_YEAR,평년,3430,343.00
500,9903,21,71,2025-09-26,AVERAGE,평균,3823,382.30
500,9903,21,71,2025-09-26,NATIONAL,전국,3823,382.30
500,9903,21,71,2025-09-26,NORMAL_YEAR,평년,3433,343.30
500,9903,21,71,2025-09-27,AVERAGE,평균,3823,382.30
500,9903,21,71,2025-09-27,NATIONAL,전국,3823,382.30
500,9903,21,71,2025-09-27,NORMAL_YEAR,평년,3429,342.90
500,9903,21,71,2025-09-28,AVERAGE,평균,3851,385.10
500,9903,21,71,2025-09-28,NATIONAL,전국,3851,385.10
500,9903,21,71,2025-09-28,NORMAL_YEAR,평년,3428,342.80
500,9903,21,71,2025-09-29,AVERAGE,평균,3840,384.00
500,9903,21,71,2025-09-29,NATIONAL,전국,3840,384.00
500,9903,21,71,2025-09-29,NORMAL_YEAR,평년,3412,341.20
500,9903,21,71,2025-09-30,AVERAGE,평균,3834,383.40
500,9903,21,71,2025-09-30,NATIONAL,전국,3834,383.40
500,9903,21,71,2025-09-30,NORMAL_YEAR,평년,3511,351.10
500,9903,21,71,2025-10-01,AVERAGE,평균,3834,383.40
500,9903,21,71,2025-10-01,NATIONAL,전국,3834,383.40
500,9903,21,71,2025-10-01,NORMAL_YEAR,평년,3511,351.10
500,9903,21,71,2025-10-02,AVERAGE,평균,3814,381.40
500,9903,21,71,2025-10-02,NATIONAL,전국,3814,381.40
500,9903,21,71,2025-10-02,NORMAL_YEAR,평년,3542,354.20
500,9903,21,71,2025-10-03,AVERAGE,평균,3910,391.00
500,9903,21,71,2025-10-03,NATIONAL,전국,3910,391.00
500,9903,21,71,2025-10-03,NORMAL_YEAR,평년,3542,354.20
500,9903,21,71,2025-10-04,AVERAGE,평균,3910,391.00
500,9903,21,71,2025-10-04,NATIONAL,전국,3910,391.00
500,9903,21,71,2025-10-04,NORMAL_YEAR,평년,3565,356.50
500,9903,21,71,2025-10-05,AVERAGE,평균,3935,393.50
500,9903,21,71,2025-10-05,NATIONAL,전국,3935,393.50
500,9903,21,71,2025-10-05,NORMAL_YEAR,평년,3557,355.70
500,9903,21,71,2025-10-06,AVERAGE,평균,3954,395.40
500,9903,21,71,2025-10-06,NATIONAL,전국,3954,395.40
500,9903,21,71,2025-10-06,NORMAL_YEAR,평년,3623,362.30
500,9903,21,71,2025-10-07,AVERAGE,평균,3951,395.10
500,9903,21,71,2025-10-07,NATIONAL,전국,3951,395.10
500,9903,21,71,2025-10-07,NORMAL_YEAR,평년,3580,358.00
500,9903,21,71,2025-10-08,AVERAGE,평균,3951,395.10
500,9903,21,71,2025-10-08,NATIONAL,전국,3951,395.10
500,9903,21,71,2025-10-08,NORMAL_YEAR,평년,3547,354.70
500,9903,21,71,2025-10-09,AVERAGE,평균,3965,396.50
500,9903,21,71,2025-10-09,NATIONAL,전국,3965,396.50
500,9903,21,71,2025-10-09,NORMAL_YEAR,평년,3553,355.30
500,9903,21,71,2025-10-10,AVERAGE,평균,3973,397.30
500,9903,21,71,2025-10-10,NATIONAL,전국,3973,397.30
500,9903,21,71,2025-10-10,NORMAL_YEAR,평년,3426,342.60
500,9903,21,71,2025-10-11,AVERAGE,평균,4000,400.00
500,9903,21,71,2025-10-11,NATIONAL,전국,4000,400.00
500,9903,21,71,2025-10-11,NORMAL_YEAR,평년,3426,342.60
500,9903,21,71,2025-10-12,AVERAGE,평균,4015,401.50
500,9903,21,71,2025-10-12,NATIONAL,전국,4015,401.50
500,9903,21,71,2025-10-12,NORMAL_YEAR,평년,3402,340.20
500,9903,21,71,2025-10-13,AVERAGE,평균,4015,401.50
500,9903,21,71,2025-10-13,NATIONAL,전국,4015,401.50
500,9903,21,71,2025-10-13,NORMAL_YEAR,평년,3402,340.20
500,9903,21,71,2025-10-14,AVERAGE,평균,3977,397.70
500,9903,21,71,2025-10-14,NATIONAL,전국,3977,397.70
500,9903,21,71,2025-10-14,NORMAL_YEAR,평년,3397,339.70
500,9903,21,71,2025-10-15,AVERAGE,평균,3945,394.50
500,9903,21,71,2025-10-15,NATIONAL,전국,3945,394.50
500,9903,21,71,2025-10-15,NORMAL_YEAR,평년,3403,340.30
500,9903,21,71,2025-10-16,AVERAGE,평균,3902,390.20
500,9903,21,71,2025-10-16,NATIONAL,전국,3902,390.20
500,9903,21,71,2025-10-16,NORMAL_YEAR,평년,3406,340.60
500,9903,21,71,2025-10-17,AVERAGE,평균,3851,385.10
500,9903,21,71,2025-10-17,NATIONAL,전국,3851,385.10
500,9903,21,71,2025-10-17,NORMAL_YEAR,평년,3426,342.60
500,9903,21,71,2025-10-18,AVERAGE,평균,3851,385.10
500,9903,21,71,2025-10-18,NATIONAL,전국,3851,385.10
500,9903,21,71,2025-10-18,NORMAL_YEAR,평년,3433,343.30
500,9903,21,71,2025-10-19,AVERAGE,평균,3851,385.10
500,9903,21,71,2025-10-19,NATIONAL,전국,3851,385.10
500,9903,21,71,2025-10-19,NORMAL_YEAR,평년,3433,343.30
500,9903,21,71,2025-10-20,AVERAGE,평균,3828,382.80
500,9903,21,71,2025-10-20,NATIONAL,전국,3828,382.80
500,9903,21,71,2025-10-20,NORMAL_YEAR,평년,3450,345.00
500,9903,21,71,2025-10-21,AVERAGE,평균,3809,380.90
500,9903,21,71,2025-10-21,NATIONAL,전국,3809,380.90
500,9903,21,71,2025-10-21,NORMAL_YEAR,평년,3447,344.70
500,9903,21,71,2025-10-22,AVERAGE,평균,3807,380.70
500,9903,21,71,2025-10-22,NATIONAL,전국,3807,380.70
500,9903,21,71,2025-10-22,NORMAL_YEAR,평년,3432,343.20
500,9903,21,71,2025-10-23,AVERAGE,평균,3804,380.40
500,9903,21,71,2025-10-23,NATIONAL,전국,3804,380.40
500,9903,21,71,2025-10-23,NORMAL_YEAR,평년,3443,344.30
500,9903,21,71,2025-10-24,AVERAGE,평균,3850,385.00
500,9903,21,71,2025-10-24,NATIONAL,전국,3850,385.00
500,9903,21,71,2025-10-24,NORMAL_YEAR,평년,3446,344.60
500,9903,21,71,2025-10-25,AVERAGE,평균,3829,382.90
500,9903,21,71,2025-10-25,NATIONAL,전국,3829,382.90
500,9903,21,71,2025-10-25,NORMAL_YEAR,평년,3452,345.20
500,9903,21,71,2025-10-26,AVERAGE,평균,3860,386.00
500,9903,21,71,2025-10-26,NATIONAL,전국,3860,386.00
500,9903,21,71,2025-10-26,NORMAL_YEAR,평년,3480,348.00
500,9903,21,71,2025-10-27,AVERAGE,평균,3887,388.70
500,9903,21,71,2025-10-27,NATIONAL,전국,3887,388.70
500,9903,21,71,2025-10-27,NORMAL_YEAR,평년,3472,347.20
500,9903,21,71,2025-10-28,AVERAGE,평균,3887,388.70
500,9903,21,71,2025-10-28,NATIONAL,전국,3887,388.70
500,9903,21,71,2025-10-28,NORMAL_YEAR,평년,3450,345.00
500,9903,21,71,2025-10-29,AVERAGE,평균,3887,388.70
500,9903,21,71,2025-10-29,NATIONAL,전국,3887,388.70
500,9903,21,71,2025-10-29,NORMAL_YEAR,평년,3414,341.40
500,9903,21,71,2025-10-30,AVERAGE,평균,3895,389.50
500,9903,21,71,2025-10-30,NATIONAL,전국,3895,389.50
500,9903,21,71,2025-10-30,NORMAL_YEAR,평년,3418,341.80
500,9903,21,71,2025-10-31,AVERAGE,평균,3847,384.70
500,9903,21,71,2025-10-31,NATIONAL,전국,3847,384.70
500,9903,21,71,2025-10-31,NORMAL_YEAR,평년,3405,340.50
500,9903,21,71,2025-11-01,AVERAGE,평균,3847,384.70
500,9903,21,71,2025-11-01,NATIONAL,전국,3847,384.70
500,9903,21,71,2025-11-01,NORMAL_YEAR,평년,3392,339.20
500,9903,21,71,2025-11-02,AVERAGE,평균,3847,384.70
500,9903,21,71,2025-11-02,NATIONAL,전국,3847,384.70
500,9903,21,71,2025-11-02,NORMAL_YEAR,평년,3386,338.60
500,9903,21,71,2025-11-03,AVERAGE,평균,3864,386.40
500,9903,21,71,2025-11-03,NATIONAL,전국,3864,386.40
500,9903,21,71,2025-11-03,NORMAL_YEAR,평년,3385,338.50
500,9903,21,71,2025-11-04,AVERAGE,평균,3854,385.40
500,9903,21,71,2025-11-04,NATIONAL,전국,3854,385.40
500,9903,21,71,2025-11-04,NORMAL_YEAR,평년,3372,337.20
500,9903,21,71,2025-11-05,AVERAGE,평균,3833,383.30
500,9903,21,71,2025-11-05,NATIONAL,전국,3833,383.30
500,9903,21,71,2025-11-05,NORMAL_YEAR,평년,3372,337.20
500,9903,21,71,2025-11-06,AVERAGE,평균,3822,382.20
500,9903,21,71,2025-11-06,NATIONAL,전국,3822,382.20
500,9903,21,71,2025-11-06,NORMAL_YEAR,평년,3369,336.90
500,9903,21,71,2025-11-07,AVERAGE,평균,3847,384.70
500,9903,21,71,2025-11-07,NATIONAL,전국,3847,384.70
500,9903,21,71,2025-11-07,NORMAL_YEAR,평년,3386,338.60
500,9903,21,71,2025-11-08,AVERAGE,평균,3847,384.70
500,9903,21,71,2025-11-08,NATIONAL,전국,3847,384.70
500,9903,21,71,2025-11-08,NORMAL_YEAR,평년,3385,338.50
500,9903,21,71,2025-11-09,AVERAGE,평균,3869,386.90
500,9903,21,71,2025-11-09,NATIONAL,전국,3869,386.90
500,9903,21,71,2025-11-09,NORMAL_YEAR,평년,3393,339.30
500,9903,21,71,2025-11-10,AVERAGE,평균,3873,387.30
500,9903,21,71,2025-11-10,NATIONAL,전국,3873,387.30
